,Company_Name,Exchange:Ticker,Industry,Rating,Mean_TEV_BV,LOG_Mean_TEV_BV,TEV_BV_SD,Hi-TEV_BV,Lo-TEV_BV,EBITDA_Mean,EBITDA_SD,LOG_EBITDA_SD,EBITDA_SD_TEV,LOG_EBITDA_SD_TEV,Hi-EBITDA_SD,Lo-EBITDA_SD,EL_2013,EL_2014,EL_2015,EL_2016,EL_2017,EL_2018,EL_2019,EL_2020,EL_2021,EL_2022,Mean_EL,EL_SD,LM_2013,LM_2014,LM_2015,LM_2016,LM_2017,LM_2018,LM_2019,LM_2020,LM_2021,LM_2022,Mean_LM,LM_SD,BL_2013,BL_2014,BL_2015,BL_2016,BL_2017,BL_2018,BL_2019,BL_2020,BL_2021,BL_2022,Mean_BL,BL_SD,TEV_BV_2013,TEV_BV_2014,TEV_BV_2015,TEV_BV_2016,TEV_BV_2017,TEV_BV_2018,TEV_BV_2019,TEV_BV_2020,TEV_BV_2021,TEV_BV_2022
225,Silgan Holdings Inc. (NasdaqGS:SLGN),NasdaqGS:SLGN,Materials,BB+,1.375229423,0.318620571,0.187012245,1,0,598.94,138.5002864,4.930872394,0.023447283,-3.753000659,0,1,0.26023654,0.31749575,0.265271559,0.293121671,0.289424127,0.426764781,0.369484959,0.372360269,0.388414526,0.401756623,0.338433081,0.060356772,2.475629569,3.020849571,2.620576923,3.030640669,3.223364094,4.170234114,3.643755102,3.502741658,3.777681661,3.946654297,3.341212766,0.562088426,0.370122969,0.466803168,0.41620598,0.443010618,0.487997714,0.536832135,0.487367065,0.453407962,0.469454512,0.437947187,0.456914931,0.045081059,1.422255959,1.470265876,1.568980789,1.511354026,1.686098939,1.257911052,1.319044395,1.217659346,1.208643037,1.090080815
226,SkyCity Entertainment Group Limited (NZSE:SKC),NZSE:SKC,Consumer,BBB-,1.401497828,0.337541542,0.394986312,1,0,185.27,61.49093971,4.118889842,0.028128918,-3.570957125,1,0,0.207504661,0.186650987,0.238434466,0.188407576,0.115381294,0.122456669,0.149648477,0.260964434,0.152974983,0.226098413,0.184852196,0.049294196,2.310553633,1.97130621,2.829894313,2.043478261,1.178130511,1.251805489,1.606262834,1.954248366,7.357723577,3.877210216,2.638061341,1.836003082,0.387719553,0.360143964,0.350692279,0.353004292,0.159142347,0.155865955,0.181475467,0.209420417,0.201021768,0.201500919,0.255998696,0.094102201,1.868485992,1.929504734,1.470812024,1.873620478,1.379273377,1.27282537,1.212678344,0.80248643,1.31408263,0.891208903
227,"Skyworks Solutions, Inc. (NasdaqGS:SWKS)",NasdaqGS:SWKS,IT,BBB-,3.607487713,1.283011606,1.47174884,1,0,1284.03,520.4570599,6.254707387,0.034616043,-3.36343802,1,0,-0.079358106,-0.071730313,-0.042518164,-0.091525631,-0.059681931,-0.098624455,-0.095333194,-0.058221297,-0.02986204,0.077022686,NA,0.051626005,-0.766983017,-0.993198601,-0.820486712,-0.762095599,-0.779039678,-1.015514101,-0.682968069,-0.845931369,-0.472625369,0.667742713,NA,0.486558588,-0.143733034,-0.219064764,-0.27096644,-0.281201269,-0.281112206,-0.353507084,-0.217482242,-0.223613522,-0.156872344,0.16132562,-0.198622729,0.140855872,1.811195357,3.054005401,6.372957159,3.072377265,4.710172745,3.584375547,2.281285593,3.840751302,5.253235945,2.094520819
228,Smurfit Kappa Group Plc (ISE:SK3),ISE:SK3,Materials,BBB-,1.025498269,0.02517861,0.182114239,0,1,1457.28,216.7142348,5.378579595,0.019185059,-3.953623479,0,1,0.480307878,0.393357534,0.313381295,0.333030264,0.311212564,0.256808337,0.34508625,0.342862879,0.173490565,0.249264734,0.31988023,0.083655593,3.181733061,2.604649494,2.537698264,2.732803148,2.484437034,2.38718761,2.101848602,2.355301031,1.744647769,1.911024809,2.404133082,0.414903633,0.335225642,0.32021347,0.3286987,0.360556433,0.334387791,0.313606895,0.330563989,0.352642778,0.231775137,0.247626559,0.315529739,0.042425223,0.697939087,0.814051956,1.048877854,1.082653657,1.074467517,1.221171009,0.957917012,1.028524228,1.335952396,0.993427971
229,SNC-Lavalin Group Inc. (TSX:SNC),TSX:SNC,Industrials,BB+,0.731082332,-0.313229197,0.158338437,0,1,432.17,188.1714706,5.237353625,0.028464595,-3.559094228,1,0,0.209469371,0.267514273,-0.096089762,-0.055506533,-0.04281738,0.196345787,0.351909593,0.313526278,0.203779841,0.255667611,0.160379908,0.163283873,2.599497803,5.643177825,-1.225361664,-0.654592756,-0.556233858,2.719744298,6.629099583,2.408860759,50.37704918,4.349521446,7.229076262,15.39176118,0.17178474,0.260882905,-0.061384636,-0.04321061,-0.034222235,0.17058191,0.234466613,0.127177545,0.151470715,0.157225048,0.1134772,0.117149256,0.820094791,0.975211161,0.638825981,0.778477919,0.799260372,0.868783146,0.666269456,0.405635999,0.743305689,0.614958804
230,SoftBank Group Corp. (TSE:9984),TSE:9984,Communication,BB+,0.787559195,-0.238816742,0.178236315,0,1,18456.28,5119.387326,8.540790048,0.027321385,-3.600085566,0,1,0.287684925,0.425946931,0.461181919,0.517530025,0.497090893,0.548723113,0.449417411,0.480633594,0.326047253,0.657693761,0.465194983,0.105780035,2.097899038,4.326502155,4.269025396,3.88167884,4.472995752,4.819568663,4.158616832,3.987696982,6.932709414,10.81908328,4.976577636,2.363973521,0.312866615,0.422963284,0.389028143,0.438904724,0.450397991,0.399768587,0.301294762,0.278956098,0.220443281,0.356416725,0.357104021,0.076323381,1.087532184,0.99299526,0.843545956,0.848075866,0.906067678,0.728543372,0.670411857,0.580392426,0.676108385,0.54191897
231,"Southwest Gas Holdings, Inc. (NYSE:SWX)",NYSE:SWX,Utilities,BBB-,0.860566762,-0.150164081,0.073073636,0,1,611.78,99.70188675,4.602184601,0.016725614,-4.090813963,0,1,0.371733318,0.363719553,0.401460761,0.332826031,0.293831776,0.360475623,0.314110045,0.406108327,0.409131526,0.515418612,0.376881557,0.062305906,2.568023833,2.661808154,2.940320233,2.71974076,2.747291157,3.516925247,3.559677419,4.023640662,3.778985982,7.902364607,3.641877805,1.584478998,0.288095185,0.29602208,0.310273986,0.289753112,0.281664905,0.319828125,0.299957867,0.333317013,0.330189219,0.486945078,0.323604657,0.06008837,0.775005013,0.813874529,0.772862546,0.870584284,0.958592392,0.887239262,0.954945159,0.820758874,0.807049073,0.944756488
232,Southwestern Energy Company (NYSE:SWN),NYSE:SWN,Energy,BB+,1.275442748,0.243293371,0.554420586,1,0,1057.15,1155.125897,7.051964619,0.110347552,-2.204120332,1,0,0.107502345,0.111157754,0.401639297,0.40429526,0.392083146,0.577044391,0.516664632,0.59905755,0.495527325,0.385946898,0.39909186,0.1709329,0.972789116,0.889389896,2.910811948,4.968253968,4.920852359,2.232498394,1.568569311,1.991666667,9.181058496,-3.258933802,2.637695635,3.263566412,0.239836735,0.240183897,0.46358459,0.580633193,0.456896552,0.462172583,0.365016388,0.355813607,0.63875969,0.469530722,0.427242796,0.13019761,2.230990724,2.160748012,1.154231156,1.436161266,1.165305257,0.800930727,0.706486114,0.593955635,1.289050388,1.216568197
233,SSAB AB (publ) (OM:SSAB A),OM:SSAB A,Materials,BBB-,0.521897417,-0.650284229,0.094124378,0,1,744.01,812.6032221,6.700242949,0.150825345,-1.891632764,1,0,0.525824141,0.458016353,0.537813003,0.608325967,0.351341116,0.259430627,0.330467403,0.323827334,0.200516542,-0.026601225,0.356896126,0.187840669,8.842215989,13.48403977,8.400493218,7.799244468,3.364023333,1.962670078,1.446949602,3.789665653,2.857304132,-0.048276331,5.189832991,4.240642262,0.280115965,0.296156675,0.297042999,0.286521476,0.213047646,0.157926749,0.133041292,0.123937614,0.117303004,-0.011462151,0.189363127,0.102848833,0.532717962,0.646607209,0.552316506,0.470999911,0.606384041,0.60874366,0.40258522,0.382727462,0.585004125,0.430888075
234,Stagecoach Group plc (LSE:SGC),LSE:SGC,Industrials,BBB-,0.852370273,-0.159734254,0.419148342,0,1,327.8,220.6968157,5.396789885,0.092644117,-2.378989825,1,0,0.24760959,0.189071737,0.186983302,0.216259469,0.274208023,0.299750569,0.386343993,0.387942779,0.40972586,0.414489531,0.301238485,0.091785904,1.715886748,1.813200762,1.449527959,1.20606902,1.433497537,1.93828892,2.383511075,0.959831461,6.811320755,-3.23032491,1.648080933,2.400679546,0.322314965,0.300241707,0.264195897,0.178889771,0.186231487,0.187663374,0.222099067,0.203781011,0.213979573,0.193252991,0.227264984,0.050802112,1.301706308,1.587977721,1.412938451,0.827199718,0.679161334,0.626065112,0.574873872,0.52528626,0.522250593,0.466243359
235,"Steel Dynamics, Inc. (NasdaqGS:STLD)",NasdaqGS:STLD,Materials,BBB-,1.22791159,0.205314832,0.350209723,1,0,1585.49,1465.944425,7.290254972,0.154678563,-1.866406103,1,0,0.339949996,0.295715544,0.337806482,0.245623726,0.15659264,0.104464017,0.174607375,0.180390762,0.125217917,0.114616679,0.207498514,0.090787079,2.978921162,2.839800995,2.985644298,2.73160743,1.113699838,0.99815607,0.655881914,0.904023568,1.200658111,0.353525162,1.676191855,1.068157457,0.308628813,0.288622956,0.362287784,0.301123813,0.235892087,0.197397786,0.171309518,0.140904807,0.196900363,0.156577183,0.235964511,0.07512115,0.907865323,0.976015506,1.072471382,1.225955725,1.506405965,1.889624692,0.981112727,0.781108775,1.572461578,1.366094229
236,Steelcase Inc. (NYSE:SCS),NYSE:SCS,Industrials,BB+,0.975470353,-0.024835511,0.19730892,0,1,230.84,60.9955226,4.110800462,0.032198995,-3.435820031,1,0,0.021963452,-0.017162013,0.017166789,0.017359836,0.013466834,0.00718122,0.103191295,0.131729442,0.124221652,0.273662662,0.069278117,0.089402151,0.179547597,-0.139771801,0.15199674,0.127209839,0.101586103,0.053773159,0.840282949,0.622360248,1.417313433,5.02970297,0.838400124,1.54471211,0.022549716,-0.019864481,0.021691091,0.018301449,0.015011161,0.006400602,0.105349141,0.078116473,0.100849618,0.224679345,0.057308411,0.072252931,1.026692708,1.157468003,1.263549663,1.054240849,1.114676339,0.891297332,1.020911128,0.593006938,0.811852167,0.821008403
237,STERIS plc (NYSE:STE),NYSE:STE,Health Care,BBB-,2.055603301,0.720569382,0.448852509,1,0,562.6,216.3412479,5.376857013,0.020440985,-3.890213348,0,1,0.116541353,0.097722579,0.099125492,0.181131557,0.153913503,0.11243493,0.077684163,0.068011531,0.089089681,0.101978153,0.109763294,0.034341711,1.189473684,1.121461488,1.29136998,3.00661044,2.376540755,1.874684609,1.38883278,1.292738478,1.915859564,2.968567836,1.842613962,0.720565722,0.198909772,0.180532005,0.216182711,0.246708065,0.242745456,0.214314559,0.189745915,0.177341984,0.240702715,0.226778199,0.213396138,0.025934844,1.706774175,1.847392963,2.180899251,1.362038007,1.577155041,1.906120801,2.442530208,2.607528166,2.701802418,2.223791977
238,Storskogen Group AB (publ) (OM:STOR B),OM:STOR B,Industrials,BB+,0.186867581,-1.677355034,0.417848615,0,1,149.1,94.33811531,4.5468853,0.028332317,-3.563752189,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.046040184,0.046040184,NA,NA,NA,NA,NA,NA,NA,NA,2.223113965,1.362361624,0.614428858,1.399968149,0.805001634,NA,NA,NA,NA,NA,0.218786693,0.258033341,0.163306214,0.12631723,0.043017089,0.161892113,0.083484987,NA,NA,NA,NA,NA,0,0,0,0,0.934337907
239,Suzano S.A. (BOVESPA:SUZB3),BOVESPA:SUZB3,Materials,BBB-,0.734516538,-0.308542768,0.820281494,0,1,1878.79,1312.397123,7.179610609,0.054783925,-2.904358476,1,0,NA,NA,NA,NA,NA,0.181334482,0.102421591,0.649347566,0.442455081,0.448779901,0.364867724,0.221671071,4.619902121,4.58456099,4.272573554,2.289142608,2.940456316,1.811440142,1.325309044,5.94102459,4.535289101,2.324260759,3.464395922,1.519766573,0.25170079,0.338402116,0.358269056,0.441239137,0.35127529,0.332446901,0.190081399,0.595134188,0.678233101,0.541480319,0.40782623,0.154606174,0,0,0,0,0,1.833335269,1.855872346,0.916511001,1.532885776,1.206560985
240,"T-Mobile US, Inc. (NasdaqGS:TMUS)",NasdaqGS:TMUS,Communication,BB+,1.20622735,0.187497596,0.314185739,1,0,12234.4,8110.852677,9.000958281,0.069690941,-2.663684936,1,0,0.525976834,0.378392384,0.371862904,0.372950139,0.304708192,0.378428673,0.274329086,0.259946001,0.352500661,0.371531143,0.359062602,0.073878694,3.516222962,3.624082866,3.42862254,2.749677586,2.489206476,2.672126721,2.417462932,3.161673942,3.61695295,3.895025729,3.15710547,0.534490794,0.502825531,0.336196024,0.338305121,0.341611523,0.378003066,0.420758755,0.404978749,0.483266414,0.483918026,0.494696533,0.418455974,0.068585569,0.955984177,0.888485176,0.909757647,0.915971032,1.240541197,1.111857489,1.476251587,1.859103094,1.37281452,1.331507579
241,Tabcorp Holdings Limited (ASX:TAH),ASX:TAH,Consumer,BBB-,1.308933293,0.269212526,0.786453241,1,0,493.47,144.9084926,4.976102458,0.025286439,-3.677487019,0,1,0.325307889,0.312491171,0.244511677,0.251689397,0.191695605,0.129156037,0.269280807,0.381854437,0.249505529,0.558873529,0.291436608,0.117190531,1.866624224,2.334811062,2.26996286,2.488308533,2.390342679,4.150406504,4.296431173,3.847284903,4.621598046,2.692628651,3.095839863,1.013670262,0.352626357,0.384201202,0.333936621,0.31462141,0.311847186,0.426779992,0.246520958,0.276664573,0.309033854,0.195806082,0.315203823,0.066222981,1.083977269,1.229478584,1.365728726,1.250038397,1.626783174,3.304375087,0.915479126,0.724528894,1.238585194,0.350358483
242,TAG Immobilien AG (XTRA:TEG),XTRA:TEG,Real Estate,BBB-,0.971189934,-0.029233223,0.084340634,0,1,262.31,76.65852783,4.339360856,0.014022944,-4.26706042,0,1,0.698453894,0.697486171,0.638684602,0.575744731,0.502902192,0.475908276,0.440353387,0.446014869,0.426093495,0.522975191,0.542461681,0.104550069,9.56760863,17.77735438,6.356960852,12.16368159,12.25976769,10.66732361,11.47745013,11.75063184,10.6440624,13.50515055,11.61699917,2.905568045,0.628457946,0.621907791,0.607132586,0.593307125,0.547615679,0.486307278,0.4592653,0.440201354,0.421915423,0.422826451,0.522893693,0.085666178,0.89978444,0.891641751,0.950598438,1.030503786,1.0889109,1.021850854,1.042947127,0.986965647,0.99019447,0.808501929
243,"Tapestry, Inc. (NYSE:TPR)",NYSE:TPR,Consumer,BBB-,2.274512342,0.821765674,1.141386831,1,0,1174.22,305.8979343,5.723251498,0.027631609,-3.58879492,1,0,-0.058332572,-0.104777305,-0.078759492,-0.060022104,-0.038037694,-0.113011203,0.039460652,0.054117889,0.219332588,0.140767969,7.39E-05,0.110962116,-0.523268747,-0.719160271,-0.762647952,-0.80288097,-0.464716368,-1.256978105,0.293905608,0.381055676,3.157737174,0.995458039,0.029850408,1.290913583,-0.287955417,-0.32104533,-0.198766072,-0.136150335,-0.090583931,-0.257922354,0.05249839,0.053640237,0.38602004,0.169951327,-0.063031345,0.226706236,4.936442998,3.064073162,2.523709426,2.268336583,2.381425389,2.282272447,1.330398455,0.991173862,1.75997577,1.207315327
244,Tata Steel Limited (BSE:500470),BSE:500470,Materials,BBB-,0.618253529,-0.480856664,0.094082356,0,1,3243.65,2008.038623,7.604913715,0.106135195,-2.243041571,1,0,0.776738056,0.651400381,0.769958943,0.669719848,0.598957358,0.553845994,0.669432225,0.803788196,0.367565514,0.297193236,0.615859975,0.169741411,4.651722634,4.2701808,5.604447975,8.815374507,4.412831736,3.544669545,3.159356054,6.554530123,2.753310642,0.805452959,4.457187697,2.199470808,0.39420067,0.40977672,0.44351208,0.400745218,0.41832081,0.331117199,0.408061507,0.420711264,0.308572842,0.179152532,0.371417084,0.079274634,0.507507863,0.629070433,0.576020428,0.598377396,0.698415013,0.59785067,0.609563585,0.523410602,0.839504333,0.602814969
245,TD SYNNEX Corporation (NYSE:SNX),NYSE:SNX,IT,BBB-,0.733038051,-0.310557667,0.182552606,0,1,665.58,334.7867607,5.813493794,0.05494189,-2.901479191,1,0,0.064916565,0.049244398,0.200789793,0.105766142,0.110282205,0.240378287,0.368393274,0.329463938,0.058520947,0.264136133,0.179189168,0.117592131,0.353136531,0.516923077,1.688018727,0.854639844,1.062431942,1.9902481,3.170275695,2.466838267,0.670898764,3.054038301,1.582744925,1.050077227,0.032295076,0.045461379,0.168300446,0.08890439,0.112246659,0.180268884,0.259999134,0.245777056,0.029817501,0.132575977,0.12956465,0.083690117,0.497485911,0.923178688,0.838192234,0.840575145,1.017812973,0.7499383,0.705765149,0.745990768,0.509518435,0.50192291
246,Technip Energies N.V. (ENXTPA:TE),ENXTPA:TE,Energy,BBB-,-0.016354995,NA,0.043282899,0,1,755.7666667,47.92831453,3.869706447,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,-25.83830172,3.210058506,NA,20.5402925,NA,NA,NA,NA,NA,NA,NA,-3.410860402,-4.02066348,-3.807687175,NA,0.309486184,NA,NA,NA,NA,NA,-0.353738598,-0.327520923,-0.292531473,-0.296967306,-0.299396611,-0.314030982,0.026106685,NA,NA,NA,NA,NA,0,0,0,0.011493298,-0.093268272
247,TechnipFMC plc (NYSE:FTI),NYSE:FTI,Energy,BB+,0.23224786,-1.459950115,0.23184638,0,1,1178.84,466.8968604,6.146108378,0.060606046,-2.803360615,1,0,NA,NA,NA,NA,-0.36249427,-0.246546858,-0.134746457,0.042814414,0.587248124,0.213668252,0.016657201,0.346706457,-0.185754942,-0.638219343,-0.076688187,-0.309082187,-3.240104621,-1.478071493,-0.964518206,0.108731824,8.108240413,2.448663555,0.377319681,3.063841948,-0.015757022,-0.0483048,-0.005411295,-0.026041561,-0.198958205,-0.104455538,-0.054400936,0.006390632,0.151396971,0.115198451,-0.01803433,0.099846586,0,0,0,0,0.548858897,0.423674183,0.403728137,0.149263568,0.257807501,0.539146316
248,Teck Resources Limited (TSX:TECK.B),TSX:TECK.B,Materials,BBB-,0.544696882,-0.607525818,0.119655228,0,1,3208.71,1535.612278,7.336684459,0.089624787,-2.412123358,1,0,0.161614065,0.234219516,0.388208169,0.470942612,0.323691407,0.214575437,0.177947503,0.35242202,0.29928861,0.217570732,0.284048007,0.100129774,0.840295977,1.690958526,2.858983343,3.807684233,1.534510043,0.94659055,0.684656303,1.444678479,3.180888516,0.93947741,1.792872338,1.100557702,0.09299588,0.129645234,0.166726919,0.217625906,0.190099189,0.142081555,0.091302282,0.115299423,0.175711216,0.163104519,0.148459212,0.041694781,0.575419471,0.553520205,0.429478132,0.462107061,0.587285251,0.662152002,0.51308549,0.327162935,0.587096236,0.749662041
249,Teleflex Incorporated (NYSE:TFX),NYSE:TFX,Health Care,BB+,2.137246954,0.759518531,0.680749013,1,0,547.2,162.7269219,5.09207347,0.013816352,-4.281902458,0,1,0.162078414,0.163474234,0.1237667,0.093900628,0.046816121,0.137216847,0.114797615,0.090295542,0.105591064,0.103220423,0.114115759,0.035056487,1.989625904,2.325258574,1.877791411,1.645286464,0.97354813,3.225046289,2.691915404,2.364051474,3.350346281,1.924974696,2.236784463,0.721162233,0.169510137,0.202969827,0.19506475,0.186166641,0.125796669,0.30995713,0.285871297,0.27076928,0.311117636,0.22141537,0.227863874,0.063398947,1.045852639,1.24160133,1.576068115,1.982592076,2.687037418,2.258885384,2.490219815,2.998700434,2.946439057,2.145073272
250,Telefonaktiebolaget LM Ericsson (publ) (NasdaqGS:ERIC),NasdaqGS:ERIC,IT,BBB-,7.801605754,2.054329578,1.95004826,1,0,3084.8,1555.979097,7.349860271,0.005877821,-5.136569221,0,1,-0.029316092,-0.028370609,-0.019632818,-0.022970841,-0.01284865,-0.005460791,-0.004273928,-0.001511213,-0.003605002,-0.011135487,NA,0.010510823,-1.730930142,-1.534914333,-1.606481608,-1.080803289,-2.434013478,-9.031733746,-0.666434193,-0.164749662,-0.331132123,-0.698152051,NA,2.592653402,-0.168495775,-0.172658709,-0.15656501,-0.14203272,-0.083072716,-0.036754377,-0.044235761,-0.01481474,-0.040039804,-0.084280849,-0.094295046,0.060650989,5.74755231,6.085830217,7.974657903,6.183174563,6.465481937,6.730595995,10.35014301,9.803213747,11.10673551,7.568672353
251,"Telefónica, S.A. (BME:TEF)",BME:TEF,Communication,BBB-,0.843321444,-0.170407084,0.120144902,0,1,16891.45,5707.514042,8.649538839,0.04820917,-3.032206021,1,0,0.505671982,0.485299747,0.44037117,0.487889435,0.449443403,0.518499126,0.484843103,0.632131272,0.630154559,0.555407987,0.518971178,0.067452306,2.743551062,2.760740512,4.259847072,4.048355861,3.326070886,3.043432703,3.616822857,4.324339947,4.63094902,5.532051833,3.828616175,0.897964655,0.4272844,0.426730381,0.417938717,0.471881052,0.451598,0.439348299,0.424429958,0.431799306,0.459481039,0.362621322,0.431311247,0.029622651,0.84498334,0.87931301,0.949060125,0.967188503,1.004793923,0.847346266,0.875396506,0.683084867,0.729156096,0.652891803
252,"Tempur Sealy International, Inc. (NYSE:TPX)",NYSE:TPX,Consumer,BB+,2.075379084,0.730143828,0.580120384,1,0,474.27,218.7222086,5.387802471,0.038922698,-3.246177705,1,0,0.188545317,0.310647853,0.287249503,0.258222672,0.42348895,0.395143794,0.301121397,0.33620087,0.179461615,0.339676978,0.301975895,0.078966793,3.156331229,5.050014372,4.453602135,3.112945681,3.788773389,4.795518207,4.375068343,3.683617021,2.347713917,2.56257509,3.732615938,0.931335069,0.644183403,0.643576688,0.58163937,0.48988891,0.67526308,0.635486266,0.589379097,0.565451695,0.495073445,0.592010917,0.591195287,0.062219181,3.416597196,2.071724239,2.024857707,1.897156844,1.594523492,1.608240535,1.957280695,1.681886472,2.758659252,1.742864412
253,Tesco PLC (LSE:TSCO),LSE:TSCO,Consumer Staples,BBB-,0.603616009,-0.50481703,0.096621196,0,1,4660.78,1817.964166,7.505472564,0.043871009,-3.126501561,1,0,0.230755981,0.251063375,0.368606714,0.355532344,0.284114083,0.176267413,0.574353109,0.365230346,0.407023546,0.387582886,0.34005298,0.112125615,1.722324159,1.878548105,4.129170796,4.755260435,2.708089787,1.824434072,4.58745347,3.254078262,4.379575459,2.827283068,3.206621761,1.192753162,0.180335175,0.166015695,0.237865335,0.181123027,0.136654863,0.107766404,0.270396145,0.236646025,0.266941103,0.221595992,0.200533976,0.054868125,0.781497295,0.661250153,0.645309286,0.509441771,0.480985882,0.611380186,0.47078381,0.647936371,0.655837004,0.571738329
254,"Tesla, Inc. (NasdaqGS:TSLA)",NasdaqGS:TSLA,Consumer,BB+,6.363388382,1.850561,3.964442503,1,0,2174.22,4050.897389,8.306693713,0.024124482,-3.7245281,0,1,0.02246276,-0.009431133,0.019562524,0.050061912,0.088233096,0.149738642,0.220713369,0.051910433,-0.010437842,-0.013083031,0.056973073,0.076680461,-0.985852569,-7.286585366,32.3877551,-4.72149792,10.14034745,-32.4431692,5.61665836,2.752816435,-1.328718963,-0.693040466,0.343871287,16.05857162,0.237659307,-0.098887004,0.108872005,0.210971876,0.22921272,0.305802746,0.341022192,0.242152205,-0.115958426,-0.141684505,0.131916312,0.183518746,10.58014719,10.48516695,5.565335208,4.214219314,2.59780887,2.042243347,1.545090787,4.664808068,11.1094251,10.82963899
255,The AES Corporation (NYSE:AES),NYSE:AES,Utilities,BBB-,0.88890951,-0.117759837,0.121147865,0,1,3665.6,412.6034416,6.022486942,0.012967399,-4.345316847,0,1,0.587523738,0.575353351,0.594314255,0.646251925,0.601618381,0.653336613,0.563699356,0.642720776,0.492727368,0.500389922,0.585793569,0.056111254,4.363043984,4.454905616,4.620158888,5.208182577,5.196942975,5.503848431,5.390620272,6.065369898,5.004533333,5.131760644,5.093936662,0.516381379,0.448195075,0.473039519,0.477595853,0.513106663,0.489425313,0.561488282,0.547830633,0.565293628,0.542351819,0.541152201,0.515947899,0.041461942,0.762854411,0.822172181,0.803608274,0.793973129,0.813514561,0.859416526,0.971848959,0.879532216,1.100713811,1.081461032
256,The Boeing Company (NYSE:BA),NYSE:BA,Industrials,BBB-,1.153754601,0.143021495,0.393788772,0,1,6242.5,6384.601567,8.761644365,0.049612636,-3.00350971,1,0,-0.042179132,-0.05969392,-0.039956834,-0.024917033,-0.000672103,0.005296146,0.025415718,0.182615502,0.21540114,0.368382764,0.062969225,0.142997673,-0.397864677,-0.679045416,-0.416344446,-0.237867396,-0.008456892,0.08733794,0.392788104,-7.457476824,-8.003458096,834.5576923,NA,264.5166318,-0.034793467,-0.060185835,-0.04287513,-0.02211677,-0.000855584,0.010012282,0.045015721,0.138462114,0.25861729,0.313218142,0.060449876,0.132037928,0.824897633,1.008240614,1.073036235,0.887616516,1.272994655,1.890484327,1.771176476,0.758216651,1.200631014,0.850251891
257,The Go-Ahead Group plc (LSE:GOG),LSE:GOG,Industrials,BBB-,0.512154062,-0.669129796,0.224247602,0,1,255.71,40.48979158,3.701049883,0.037639363,-3.279704897,1,0,0.140824286,0.080579885,0.046685341,-0.389719469,-0.578106111,-0.337224966,-0.262727273,-0.245668592,0.494609711,0.151016318,NA,0.323897196,0.549794239,0.529785544,0.263752826,-1.529838444,-1.663703131,-0.910027264,-0.863422962,-1.039864611,3.245744681,0.487072946,NA,1.456833331,0.075848757,0.08204182,0.034730836,-0.207105874,-0.20588376,-0.143033997,-0.089771467,-0.120800384,0.215893009,0.036130137,-0.032195092,0.141276483,0.538605655,1.018142681,0.743934508,0.53142296,0.356134896,0.424150081,0.341690703,0.491720914,0.43649165,0.239246575
258,The Kraft Heinz Company (NasdaqGS:KHC),NasdaqGS:KHC,Consumer Staples,BBB-,0.844898839,-0.168538375,0.209184519,0,1,5675.18,2362.351945,7.767412989,0.025226586,-3.679856836,0,1,NA,NA,NA,0.154530337,0.197674867,0.295324279,0.444272759,0.432651258,0.32496559,0.282364913,0.304540572,0.108669731,0,5.260458611,3.880476691,3.07276288,3.362747436,3.767213115,4.343557403,4.41221253,3.59728823,3.128890337,3.482560723,1.392624086,NA,0.318459407,0.302726204,0.165865678,0.234063745,0.248759285,0.292912305,0.274213898,0.25778824,0.205602073,0.255598982,0.04870614,NA,NA,NA,1.0733535,1.184084495,0.842325883,0.659307372,0.633798916,0.793278574,0.728143136
259,The Timken Company (NYSE:TKR),NYSE:TKR,Industrials,BBB-,1.285033145,0.250784512,0.178542221,1,0,565.17,147.180147,4.991657326,0.028677956,-3.551626524,1,0,-0.022908897,0.007739862,0.062487137,0.1579719,0.122158534,0.173001448,0.299817436,0.332610192,0.1639722,0.21272231,0.150957212,0.115023473,-0.167946128,0.110203129,0.4858,1.205875495,1.507557437,1.697138151,2.40519685,2.339348592,1.893838588,1.72467354,1.320168565,0.898992772,-0.029381273,0.010540655,0.0809289,0.185769189,0.180479155,0.242270162,0.343584091,0.328093171,0.259719137,0.242655733,0.184465892,0.126954033,1.282526742,1.361866053,1.29512894,1.175963507,1.477417487,1.40039384,1.145977684,0.986419474,1.583921771,1.140715957
260,The Weir Group PLC (LSE:WEIR),LSE:WEIR,Industrials,BB+,1.414942053,0.347088578,0.339011048,1,0,554.14,184.4164984,5.217196778,0.025915789,-3.652902866,0,1,0.131907731,0.118836144,0.171193437,0.23798627,0.161603012,0.14093163,0.22407042,0.34635823,0.166755577,0.175975349,0.18756178,0.067161252,1.349993934,1.458338286,1.752085816,2.679585994,3.213661884,2.542270801,2.828371278,2.89272899,3.245398773,2.427642276,2.439007803,0.690894604,0.209851399,0.23617394,0.241546776,0.268561843,0.236812467,0.234887987,0.2403552,0.300221486,0.28439684,0.220792665,0.24736006,0.028290342,1.590895376,1.98739148,1.410958154,1.128476207,1.465396373,1.666680406,1.072677062,0.866794724,1.705471238,1.254679512
